user_id,type,side,quantity,price
47,LIMIT,SELL,4,99
100,LIMIT,SELL,4,100
69,LIMIT,BUY,8,100
13,LIMIT,SELL,2,99
17,LIMIT,BUY,7,99
91,LIMIT,SELL,9,99
69,LIMIT,SELL,5,99
63,LIMIT,SELL,9,100
6,LIMIT,BUY,1,99
100,LIMIT,BUY,1,99
70,LIMIT,BUY,1,100
18,LIMIT,BUY,4,100
60,LIMIT,BUY,8,100
23,LIMIT,SELL,3,100
21,LIMIT,SELL,5,99
8,LIMIT,BUY,8,99
31,LIMIT,SELL,8,100
89,LIMIT,SELL,6,99
32,LIMIT,SELL,7,99
53,LIMIT,SELL,4,100
20,LIMIT,BUY,4,99
9,LIMIT,SELL,8,99
83,LIMIT,BUY,8,99
18,LIMIT,SELL,4,100
8,LIMIT,SELL,9,99
17,LIMIT,SELL,2,99
84,LIMIT,SELL,3,100
47,LIMIT,SELL,1,99
89,LIMIT,SELL,6,99
11,LIMIT,SELL,7,99
61,LIMIT,SELL,4,99
2,LIMIT,SELL,4,99
19,LIMIT,SELL,5,100
2,LIMIT,BUY,2,99
58,LIMIT,BUY,4,100
82,LIMIT,BUY,4,99
59,LIMIT,SELL,2,100
12,LIMIT,BUY,8,99
24,LIMIT,BUY,1,99
77,LIMIT,SELL,5,100
55,LIMIT,SELL,5,100
29,LIMIT,SELL,3,100
94,LIMIT,SELL,8,100
93,LIMIT,BUY,6,99
47,LIMIT,BUY,3,99
47,LIMIT,BUY,3,99
42,LIMIT,SELL,8,99
4,LIMIT,BUY,4,99
64,LIMIT,SELL,5,99
1,LIMIT,BUY,4,99
20,LIMIT,SELL,8,100
11,LIMIT,SELL,7,100
38,LIMIT,SELL,2,99
94,LIMIT,SELL,8,100
22,LIMIT,SELL,6,100
39,LIMIT,BUY,7,99
64,LIMIT,SELL,7,99
22,LIMIT,SELL,4,99
20,LIMIT,SELL,3,99
3,LIMIT,BUY,3,100
85,LIMIT,SELL,4,99
15,LIMIT,SELL,6,99
24,LIMIT,BUY,1,100
56,LIMIT,SELL,5,100
23,LIMIT,BUY,1,100
23,LIMIT,SELL,4,100
40,LIMIT,SELL,2,100
58,LIMIT,BUY,3,100
74,LIMIT,BUY,3,99
72,LIMIT,BUY,3,100
52,LIMIT,BUY,9,100
62,LIMIT,BUY,4,100
69,LIMIT,BUY,6,100
96,LIMIT,SELL,5,99
51,LIMIT,BUY,2,100
17,LIMIT,SELL,3,99
62,LIMIT,BUY,9,99
14,LIMIT,BUY,9,100
100,LIMIT,BUY,6,99
37,LIMIT,SELL,7,100
20,LIMIT,BUY,4,100
3,LIMIT,SELL,1,100
98,LIMIT,SELL,8,99
40,LIMIT,SELL,7,100
86,LIMIT,BUY,5,100
59,LIMIT,BUY,2,100
18,LIMIT,BUY,8,99
7,LIMIT,SELL,1,99
39,LIMIT,SELL,9,100
46,LIMIT,SELL,8,99
91,LIMIT,BUY,3,99
36,LIMIT,SELL,1,100
77,LIMIT,BUY,8,99
60,LIMIT,BUY,5,99
42,LIMIT,SELL,8,100
13,LIMIT,BUY,2,100
77,LIMIT,BUY,4,100
6,LIMIT,BUY,5,100
87,LIMIT,SELL,7,100
81,LIMIT,SELL,6,100
59,LIMIT,BUY,5,99
12,LIMIT,SELL,9,99
15,LIMIT,SELL,8,99
35,LIMIT,SELL,1,99
34,LIMIT,BUY,5,99
72,LIMIT,BUY,1,100
7,LIMIT,SELL,9,100
62,LIMIT,BUY,9,100
82,LIMIT,SELL,4,99
49,LIMIT,BUY,3,100
73,LIMIT,SELL,4,100
51,LIMIT,SELL,4,100
4,LIMIT,SELL,9,100
39,LIMIT,BUY,2,100
58,LIMIT,SELL,6,99
97,LIMIT,SELL,5,100
7,LIMIT,BUY,5,100
3,LIMIT,SELL,2,99
39,LIMIT,BUY,9,99
5,LIMIT,BUY,8,100
21,LIMIT,BUY,9,99
40,LIMIT,BUY,3,100
63,LIMIT,BUY,7,99
43,LIMIT,SELL,5,99
42,LIMIT,SELL,9,99
43,LIMIT,BUY,2,100
21,LIMIT,SELL,1,99
21,LIMIT,SELL,6,100
59,LIMIT,BUY,1,99
82,LIMIT,SELL,3,100
36,LIMIT,SELL,4,100
68,LIMIT,SELL,5,100
19,LIMIT,BUY,6,99
84,LIMIT,BUY,7,100
96,LIMIT,BUY,9,100
73,LIMIT,BUY,9,99
63,LIMIT,BUY,9,100
93,LIMIT,SELL,5,100
46,LIMIT,BUY,2,99
27,LIMIT,BUY,6,100
63,LIMIT,BUY,4,100
95,LIMIT,BUY,6,99
94,LIMIT,BUY,2,99
4,LIMIT,BUY,6,99
38,LIMIT,BUY,1,99
38,LIMIT,SELL,4,99
54,LIMIT,BUY,6,99
92,LIMIT,BUY,9,100
44,LIMIT,SELL,4,100
98,LIMIT,BUY,8,100
48,LIMIT,BUY,7,100
98,LIMIT,BUY,9,100
50,LIMIT,SELL,4,99
39,LIMIT,BUY,4,100
66,LIMIT,BUY,6,100
83,LIMIT,BUY,4,99
1,LIMIT,BUY,3,99
82,LIMIT,BUY,5,100
61,LIMIT,SELL,7,99
74,LIMIT,BUY,6,99
83,LIMIT,SELL,1,99
67,LIMIT,BUY,5,100
20,LIMIT,SELL,8,100
52,LIMIT,BUY,9,100
33,LIMIT,BUY,8,100
9,LIMIT,BUY,1,100
25,LIMIT,BUY,4,99
88,LIMIT,SELL,5,99
72,LIMIT,BUY,3,100
38,LIMIT,SELL,9,99
2,LIMIT,BUY,1,99
41,LIMIT,SELL,4,100
17,LIMIT,SELL,5,100
98,LIMIT,BUY,4,100
26,LIMIT,BUY,2,99
51,LIMIT,SELL,8,100
21,LIMIT,BUY,4,99
2,LIMIT,SELL,9,99
65,LIMIT,BUY,7,99
93,LIMIT,SELL,9,99
8,LIMIT,BUY,8,99
11,LIMIT,BUY,8,100
2,LIMIT,SELL,4,99
75,LIMIT,BUY,7,100
50,LIMIT,SELL,3,100
81,LIMIT,BUY,3,100
14,LIMIT,BUY,8,99
76,LIMIT,SELL,6,99
28,LIMIT,SELL,4,100
83,LIMIT,BUY,9,100
31,LIMIT,SELL,8,99
12,LIMIT,BUY,4,99
71,LIMIT,SELL,6,99
16,LIMIT,SELL,3,99
48,LIMIT,SELL,1,99
17,LIMIT,BUY,9,99
11,LIMIT,SELL,7,99
81,LIMIT,SELL,9,100
17,LIMIT,SELL,7,100
22,LIMIT,BUY,7,99
94,LIMIT,BUY,8,100
92,LIMIT,SELL,3,100
9,LIMIT,BUY,9,99
40,LIMIT,SELL,4,99
92,LIMIT,BUY,6,100
28,LIMIT,BUY,3,99
8,LIMIT,SELL,8,100
45,LIMIT,SELL,9,99
41,LIMIT,BUY,7,99
69,LIMIT,SELL,7,99
32,LIMIT,SELL,7,99
77,LIMIT,SELL,7,99
52,LIMIT,SELL,7,99
43,LIMIT,SELL,1,100
8,LIMIT,SELL,1,99
83,LIMIT,SELL,6,100
44,LIMIT,BUY,6,99
72,LIMIT,BUY,1,99
82,LIMIT,SELL,1,100
76,LIMIT,BUY,6,100
64,LIMIT,SELL,9,100
84,LIMIT,BUY,9,100
90,LIMIT,BUY,6,99
23,LIMIT,SELL,3,100
17,LIMIT,SELL,3,100
29,LIMIT,BUY,1,99
9,LIMIT,BUY,1,100
46,LIMIT,BUY,2,99
71,LIMIT,BUY,7,99
6,LIMIT,SELL,7,99
81,LIMIT,BUY,5,99
89,LIMIT,SELL,4,99
63,LIMIT,SELL,5,99
81,LIMIT,SELL,8,99
80,LIMIT,SELL,9,99
82,LIMIT,SELL,9,100
85,LIMIT,SELL,4,99
40,LIMIT,SELL,9,99
1,LIMIT,BUY,4,99
4,LIMIT,SELL,1,100
77,LIMIT,BUY,3,99
87,LIMIT,BUY,2,100
20,LIMIT,SELL,8,99
54,LIMIT,BUY,9,100
54,LIMIT,SELL,9,99
21,LIMIT,BUY,6,99
73,LIMIT,BUY,5,100
59,LIMIT,SELL,6,100
57,LIMIT,SELL,7,99
88,LIMIT,SELL,8,99
84,LIMIT,BUY,6,99
58,LIMIT,BUY,7,99
25,LIMIT,BUY,9,99
25,LIMIT,SELL,9,99
83,LIMIT,SELL,7,99
40,LIMIT,SELL,3,100
71,LIMIT,SELL,4,99
88,LIMIT,SELL,3,99
77,LIMIT,SELL,1,100
94,LIMIT,SELL,1,100
10,LIMIT,SELL,1,100
26,LIMIT,BUY,6,100
16,LIMIT,SELL,2,100
79,LIMIT,SELL,8,99
21,LIMIT,SELL,4,100
35,LIMIT,SELL,2,99
9,LIMIT,BUY,5,99
5,LIMIT,SELL,6,99
66,LIMIT,SELL,8,99
54,LIMIT,SELL,8,100
55,LIMIT,SELL,4,99
39,LIMIT,SELL,1,100
37,LIMIT,BUY,9,100
76,LIMIT,SELL,4,99
98,LIMIT,SELL,3,100
50,LIMIT,BUY,7,100
33,LIMIT,SELL,7,99
42,LIMIT,BUY,2,99
8,LIMIT,SELL,3,100
96,LIMIT,SELL,8,100
17,LIMIT,BUY,5,99
35,LIMIT,SELL,4,99
34,LIMIT,BUY,8,99
93,LIMIT,SELL,6,99
88,LIMIT,SELL,5,100
85,LIMIT,SELL,3,100
25,LIMIT,BUY,2,99
75,LIMIT,BUY,5,99
13,LIMIT,SELL,4,100
42,LIMIT,BUY,1,100
79,LIMIT,SELL,9,100
60,LIMIT,SELL,6,99
42,LIMIT,SELL,7,100
34,LIMIT,SELL,5,100
47,LIMIT,BUY,3,100
58,LIMIT,BUY,1,100
61,LIMIT,SELL,4,100
52,LIMIT,BUY,3,99
96,LIMIT,SELL,6,100
72,LIMIT,BUY,1,99
57,LIMIT,BUY,8,99
3,LIMIT,SELL,5,100
68,LIMIT,SELL,5,100
42,LIMIT,SELL,7,99
10,LIMIT,SELL,7,99
91,LIMIT,BUY,5,100
77,LIMIT,BUY,1,100
19,LIMIT,SELL,7,99
33,LIMIT,SELL,7,100
46,LIMIT,BUY,2,100
44,LIMIT,SELL,8,99
26,LIMIT,SELL,6,100
100,LIMIT,SELL,3,99
70,LIMIT,SELL,3,100
56,LIMIT,SELL,7,100
49,LIMIT,SELL,3,99
69,LIMIT,BUY,5,99
3,LIMIT,SELL,1,100
75,LIMIT,SELL,1,100
57,LIMIT,SELL,9,100
3,LIMIT,BUY,3,100
33,LIMIT,SELL,6,99
98,LIMIT,BUY,5,99
5,LIMIT,SELL,9,100
29,LIMIT,BUY,6,99
16,LIMIT,BUY,9,99
81,LIMIT,SELL,1,99
19,LIMIT,BUY,7,100
63,LIMIT,SELL,2,99
23,LIMIT,SELL,7,99
72,LIMIT,BUY,9,100
98,LIMIT,SELL,9,99
45,LIMIT,SELL,7,99
76,LIMIT,BUY,3,100
63,LIMIT,BUY,2,100
21,LIMIT,SELL,9,99
17,LIMIT,SELL,9,99
43,LIMIT,BUY,9,99
86,LIMIT,SELL,4,99
99,LIMIT,BUY,9,100
66,LIMIT,BUY,2,100
43,LIMIT,BUY,3,100
37,LIMIT,BUY,8,100
72,LIMIT,SELL,4,99
73,LIMIT,BUY,5,99
75,LIMIT,BUY,2,99
64,LIMIT,BUY,2,99
55,LIMIT,SELL,1,99
44,LIMIT,SELL,2,100
9,LIMIT,BUY,8,100
52,LIMIT,SELL,2,99
31,LIMIT,BUY,9,100
72,LIMIT,SELL,2,100
30,LIMIT,BUY,6,99
86,LIMIT,BUY,6,100
97,LIMIT,BUY,7,99
2,LIMIT,BUY,6,100
55,LIMIT,SELL,3,100
36,LIMIT,BUY,8,99
35,LIMIT,SELL,9,99
62,LIMIT,SELL,9,99
73,LIMIT,BUY,9,99
25,LIMIT,BUY,6,100
43,LIMIT,BUY,1,100
58,LIMIT,BUY,4,99
28,LIMIT,SELL,7,99
21,LIMIT,SELL,4,99
50,LIMIT,SELL,8,100
21,LIMIT,BUY,8,99
68,LIMIT,BUY,5,99
31,LIMIT,BUY,8,99
53,LIMIT,BUY,6,100
33,LIMIT,SELL,3,99
75,LIMIT,SELL,2,100
27,LIMIT,BUY,8,100
47,LIMIT,BUY,7,100
26,LIMIT,SELL,5,99
53,LIMIT,BUY,2,100
50,LIMIT,SELL,6,100
56,LIMIT,BUY,5,99
18,LIMIT,BUY,7,100
93,LIMIT,BUY,6,99
13,LIMIT,BUY,8,99
92,LIMIT,SELL,5,99
78,LIMIT,SELL,7,99
85,LIMIT,BUY,2,100
51,LIMIT,SELL,7,99
89,LIMIT,SELL,7,99
37,LIMIT,BUY,8,99
43,LIMIT,BUY,1,100
53,LIMIT,SELL,6,100
78,LIMIT,SELL,3,99
26,LIMIT,BUY,3,99
48,LIMIT,BUY,5,100
39,LIMIT,SELL,9,99
55,LIMIT,BUY,2,100
8,LIMIT,BUY,8,99
80,LIMIT,BUY,3,99
66,LIMIT,SELL,6,99
62,LIMIT,BUY,7,99
41,LIMIT,SELL,1,99
1,LIMIT,BUY,5,99
9,LIMIT,BUY,2,100
33,LIMIT,BUY,9,99
33,LIMIT,SELL,1,100
18,LIMIT,SELL,7,99
98,LIMIT,SELL,9,99
14,LIMIT,BUY,4,100
16,LIMIT,SELL,7,99
44,LIMIT,SELL,7,100
34,LIMIT,BUY,4,100
52,LIMIT,SELL,6,100
48,LIMIT,BUY,2,99
50,LIMIT,BUY,4,100
67,LIMIT,SELL,2,99
40,LIMIT,BUY,7,100
91,LIMIT,SELL,9,100
4,LIMIT,BUY,6,100
87,LIMIT,SELL,2,100
7,LIMIT,SELL,6,100
72,LIMIT,SELL,5,99
91,LIMIT,BUY,5,100
79,LIMIT,SELL,8,99
28,LIMIT,SELL,9,100
19,LIMIT,BUY,6,99
58,LIMIT,BUY,1,100
36,LIMIT,SELL,7,100
44,LIMIT,SELL,8,100
5,LIMIT,SELL,3,99
11,LIMIT,SELL,5,100
5,LIMIT,SELL,8,99
8,LIMIT,BUY,6,99
92,LIMIT,SELL,6,99
7,LIMIT,BUY,7,99
81,LIMIT,SELL,1,99
71,LIMIT,SELL,5,100
89,LIMIT,SELL,1,99
11,LIMIT,SELL,6,100
50,LIMIT,BUY,9,100
71,LIMIT,SELL,4,99
56,LIMIT,SELL,2,100
17,LIMIT,BUY,2,100
18,LIMIT,BUY,2,99
66,LIMIT,SELL,7,100
93,LIMIT,SELL,5,100
59,LIMIT,SELL,6,100
82,LIMIT,SELL,9,99
32,LIMIT,BUY,6,99
11,LIMIT,BUY,1,100
6,LIMIT,SELL,5,100
100,LIMIT,SELL,1,100
53,LIMIT,SELL,6,100
15,LIMIT,SELL,5,99
3,LIMIT,BUY,6,99
40,LIMIT,SELL,7,100
64,LIMIT,SELL,1,100
62,LIMIT,SELL,4,100
78,LIMIT,SELL,8,100
1,LIMIT,BUY,7,99
28,LIMIT,BUY,1,100
83,LIMIT,SELL,7,100
5,LIMIT,BUY,5,100
96,LIMIT,BUY,5,100
17,LIMIT,BUY,4,100
13,LIMIT,BUY,8,100
39,LIMIT,BUY,1,99
59,LIMIT,BUY,1,99
92,LIMIT,BUY,1,99
13,LIMIT,BUY,9,100
14,LIMIT,BUY,8,100
11,LIMIT,SELL,4,99
66,LIMIT,BUY,1,100
34,LIMIT,BUY,3,99
42,LIMIT,SELL,1,99
21,LIMIT,SELL,7,99
21,LIMIT,BUY,5,100
98,LIMIT,BUY,2,100
50,LIMIT,SELL,3,99
87,LIMIT,SELL,8,99
39,LIMIT,SELL,3,99
93,LIMIT,SELL,7,99
45,LIMIT,SELL,8,99
31,LIMIT,SELL,7,99
51,LIMIT,BUY,5,100
71,LIMIT,BUY,9,99
50,LIMIT,BUY,5,99
27,LIMIT,SELL,3,99
65,LIMIT,SELL,9,100
21,LIMIT,BUY,1,99
85,LIMIT,BUY,9,99
96,LIMIT,BUY,1,99
21,LIMIT,BUY,4,99
8,LIMIT,BUY,6,100
89,LIMIT,BUY,5,99
85,LIMIT,BUY,5,99
64,LIMIT,BUY,2,100
40,LIMIT,SELL,8,99
38,LIMIT,SELL,5,99
33,LIMIT,SELL,9,100
84,LIMIT,SELL,8,99
50,LIMIT,SELL,3,100
17,LIMIT,BUY,2,99
3,LIMIT,SELL,6,99
24,LIMIT,BUY,4,100
85,LIMIT,BUY,2,99
86,LIMIT,BUY,1,99
3,LIMIT,BUY,7,100
87,LIMIT,BUY,8,99
79,LIMIT,BUY,3,99
50,LIMIT,SELL,4,99
62,LIMIT,SELL,8,99
30,LIMIT,BUY,3,100
42,LIMIT,BUY,5,100
53,LIMIT,BUY,5,100
62,LIMIT,BUY,1,99
86,LIMIT,BUY,6,100
17,LIMIT,BUY,9,100
77,LIMIT,BUY,9,99
63,LIMIT,BUY,9,99
27,LIMIT,SELL,5,99
29,LIMIT,SELL,9,100
37,LIMIT,BUY,2,100
59,LIMIT,BUY,4,100
86,LIMIT,SELL,7,99
22,LIMIT,BUY,4,99
31,LIMIT,BUY,5,100
23,LIMIT,BUY,9,99
9,LIMIT,BUY,9,99
34,LIMIT,SELL,6,100
77,LIMIT,SELL,1,99
73,LIMIT,SELL,4,100
89,LIMIT,SELL,3,99
33,LIMIT,SELL,8,100
74,LIMIT,SELL,8,99
74,LIMIT,SELL,7,100
35,LIMIT,BUY,4,99
9,LIMIT,SELL,4,99
35,LIMIT,SELL,5,99
12,LIMIT,SELL,8,100
97,LIMIT,SELL,4,99
14,LIMIT,BUY,8,100
56,LIMIT,BUY,7,100
94,LIMIT,BUY,7,100
8,LIMIT,BUY,6,99
44,LIMIT,SELL,8,99
53,LIMIT,BUY,7,100
27,LIMIT,SELL,4,100
59,LIMIT,BUY,5,99
17,LIMIT,BUY,4,100
8,LIMIT,SELL,9,100
93,LIMIT,SELL,3,100
34,LIMIT,BUY,6,99
41,LIMIT,SELL,3,100
10,LIMIT,SELL,6,99
44,LIMIT,SELL,1,100
66,LIMIT,SELL,7,100
49,LIMIT,BUY,2,99
56,LIMIT,BUY,2,100
10,LIMIT,BUY,6,100
27,LIMIT,SELL,8,100
4,LIMIT,BUY,4,99
78,LIMIT,BUY,1,100
66,LIMIT,BUY,1,99
45,LIMIT,SELL,9,99
14,LIMIT,BUY,8,100
15,LIMIT,SELL,6,99
28,LIMIT,BUY,2,99
78,LIMIT,SELL,7,99
2,LIMIT,BUY,3,99
15,LIMIT,BUY,8,100
2,LIMIT,SELL,5,100
62,LIMIT,BUY,8,100
78,LIMIT,SELL,7,100
68,LIMIT,BUY,3,100
86,LIMIT,SELL,9,99
62,LIMIT,SELL,6,99
93,LIMIT,BUY,2,99
50,LIMIT,SELL,1,99
51,LIMIT,BUY,7,99
51,LIMIT,SELL,8,99
37,LIMIT,SELL,9,99
64,LIMIT,SELL,5,99
48,LIMIT,BUY,6,100
91,LIMIT,SELL,4,100
13,LIMIT,SELL,2,100
56,LIMIT,SELL,5,99
47,LIMIT,BUY,8,99
89,LIMIT,BUY,8,100
52,LIMIT,SELL,9,100
50,LIMIT,BUY,4,100
78,LIMIT,BUY,5,100
73,LIMIT,BUY,7,99
79,LIMIT,SELL,9,99
54,LIMIT,BUY,2,99
21,LIMIT,BUY,4,99
14,LIMIT,SELL,4,99
88,LIMIT,SELL,4,100
70,LIMIT,BUY,5,99
100,LIMIT,BUY,5,100
58,LIMIT,BUY,2,99
16,LIMIT,SELL,5,100
22,LIMIT,BUY,4,99
89,LIMIT,SELL,6,100
64,LIMIT,SELL,2,100
50,LIMIT,BUY,7,99
69,LIMIT,SELL,2,99
72,LIMIT,SELL,6,99
65,LIMIT,SELL,7,99
10,LIMIT,SELL,1,100
94,LIMIT,SELL,9,99
65,LIMIT,SELL,8,99
95,LIMIT,SELL,7,100
73,LIMIT,SELL,9,99
60,LIMIT,BUY,4,99
50,LIMIT,SELL,6,100
55,LIMIT,SELL,7,100
88,LIMIT,BUY,5,99
76,LIMIT,SELL,8,99
87,LIMIT,SELL,5,100
23,LIMIT,BUY,9,99
20,LIMIT,SELL,6,100
86,LIMIT,BUY,9,99
100,LIMIT,SELL,3,100
78,LIMIT,SELL,4,99
65,LIMIT,SELL,5,100
32,LIMIT,SELL,8,99
84,LIMIT,BUY,1,99
88,LIMIT,SELL,3,99
17,LIMIT,BUY,7,99
41,LIMIT,BUY,2,99
75,LIMIT,SELL,8,100
85,LIMIT,BUY,5,99
6,LIMIT,BUY,1,100
16,LIMIT,SELL,1,99
91,LIMIT,BUY,5,99
90,LIMIT,BUY,2,100
25,LIMIT,SELL,3,100
26,LIMIT,BUY,1,99
13,LIMIT,BUY,5,100
3,LIMIT,SELL,6,100
34,LIMIT,SELL,9,100
96,LIMIT,BUY,8,100
37,LIMIT,SELL,9,99
5,LIMIT,SELL,8,99
13,LIMIT,BUY,7,100
22,LIMIT,SELL,7,100
37,LIMIT,SELL,6,100
98,LIMIT,BUY,6,99
98,LIMIT,BUY,5,99
49,LIMIT,SELL,6,99
84,LIMIT,SELL,1,99
5,LIMIT,BUY,8,100
64,LIMIT,SELL,7,99
65,LIMIT,SELL,6,100
54,LIMIT,SELL,2,99
57,LIMIT,BUY,8,100
38,LIMIT,SELL,9,100
77,LIMIT,BUY,3,99
74,LIMIT,SELL,8,99
81,LIMIT,BUY,1,99
68,LIMIT,SELL,8,100
74,LIMIT,BUY,1,100
81,LIMIT,BUY,9,99
35,LIMIT,SELL,8,100
90,LIMIT,SELL,5,99
27,LIMIT,BUY,2,99
49,LIMIT,BUY,8,99
48,LIMIT,BUY,3,99
93,LIMIT,SELL,9,99
39,LIMIT,SELL,2,100
95,LIMIT,SELL,7,99
90,LIMIT,SELL,5,99
58,LIMIT,SELL,6,100
29,LIMIT,SELL,4,99
80,LIMIT,BUY,5,99
29,LIMIT,SELL,2,99
98,LIMIT,SELL,5,99
17,LIMIT,SELL,1,100
58,LIMIT,SELL,6,99
53,LIMIT,SELL,5,100
20,LIMIT,SELL,3,100
17,LIMIT,BUY,8,100
54,LIMIT,BUY,1,100
35,LIMIT,BUY,1,100
28,LIMIT,BUY,3,100
2,LIMIT,BUY,4,100
48,LIMIT,SELL,3,99
36,LIMIT,BUY,3,100
4,LIMIT,BUY,5,99
9,LIMIT,BUY,3,100
64,LIMIT,BUY,9,99
65,LIMIT,BUY,7,100
73,LIMIT,SELL,1,100
92,LIMIT,SELL,8,99
1,LIMIT,BUY,6,100
25,LIMIT,SELL,8,99
73,LIMIT,SELL,2,100
32,LIMIT,SELL,7,99
44,LIMIT,BUY,9,99
42,LIMIT,BUY,1,99
81,LIMIT,BUY,5,100
99,LIMIT,SELL,7,100
65,LIMIT,BUY,2,100
32,LIMIT,BUY,2,99
63,LIMIT,SELL,9,99
13,LIMIT,SELL,7,99
98,LIMIT,BUY,7,99
65,LIMIT,SELL,7,99
26,LIMIT,BUY,6,100
60,LIMIT,BUY,4,100
47,LIMIT,SELL,5,100
86,LIMIT,BUY,4,99
98,LIMIT,BUY,2,99
51,LIMIT,BUY,7,99
51,LIMIT,BUY,1,100
29,LIMIT,BUY,7,100
14,LIMIT,SELL,6,99
83,LIMIT,SELL,6,99
6,LIMIT,SELL,2,100
57,LIMIT,SELL,2,100
86,LIMIT,BUY,9,100
7,LIMIT,SELL,2,100
9,LIMIT,SELL,9,99
2,LIMIT,BUY,7,99
61,LIMIT,SELL,5,100
59,LIMIT,SELL,6,99
16,LIMIT,SELL,4,99
3,LIMIT,SELL,8,99
47,LIMIT,BUY,2,100
76,LIMIT,SELL,2,100
40,LIMIT,SELL,7,99
19,LIMIT,SELL,8,99
50,LIMIT,SELL,1,100
82,LIMIT,SELL,9,100
89,LIMIT,SELL,6,99
56,LIMIT,SELL,1,99
65,LIMIT,SELL,8,100
42,LIMIT,BUY,1,100
60,LIMIT,BUY,3,100
38,LIMIT,SELL,1,100
6,LIMIT,SELL,7,99
14,LIMIT,SELL,7,100
69,LIMIT,BUY,5,99
9,LIMIT,SELL,9,100
83,LIMIT,BUY,6,99
95,LIMIT,BUY,8,100
93,LIMIT,SELL,6,100
19,LIMIT,BUY,6,99
52,LIMIT,BUY,9,99
89,LIMIT,SELL,1,99
83,LIMIT,SELL,5,99
42,LIMIT,BUY,2,99
86,LIMIT,SELL,8,99
3,LIMIT,BUY,5,100
18,LIMIT,BUY,5,100
6,LIMIT,SELL,1,99
35,LIMIT,SELL,7,99
67,LIMIT,BUY,3,99
76,LIMIT,BUY,3,99
19,LIMIT,SELL,2,100
31,LIMIT,SELL,7,100
2,LIMIT,SELL,2,99
32,LIMIT,BUY,2,100
79,LIMIT,SELL,2,99
32,LIMIT,BUY,8,100
46,LIMIT,BUY,1,99
48,LIMIT,BUY,6,99
10,LIMIT,BUY,5,100
23,LIMIT,BUY,6,99
3,LIMIT,BUY,1,99
97,LIMIT,SELL,6,100
47,LIMIT,SELL,7,99
65,LIMIT,BUY,7,100
87,LIMIT,BUY,2,99
86,LIMIT,BUY,8,99
97,LIMIT,SELL,3,100
54,LIMIT,BUY,9,99
13,LIMIT,SELL,8,100
20,LIMIT,SELL,2,99
28,LIMIT,BUY,3,100
42,LIMIT,SELL,2,100
77,LIMIT,BUY,7,99
80,LIMIT,SELL,5,99
37,LIMIT,BUY,4,99
67,LIMIT,SELL,5,100
97,LIMIT,SELL,4,100
35,LIMIT,SELL,8,99
66,LIMIT,SELL,7,100
21,LIMIT,SELL,5,99
63,LIMIT,SELL,9,99
51,LIMIT,SELL,3,100
11,LIMIT,BUY,9,100
95,LIMIT,BUY,1,100
73,LIMIT,SELL,4,100
52,LIMIT,SELL,1,99
51,LIMIT,BUY,2,99
61,LIMIT,BUY,6,100
35,LIMIT,SELL,1,100
14,LIMIT,BUY,7,100
12,LIMIT,SELL,2,100
5,LIMIT,SELL,3,100
10,LIMIT,BUY,9,100
67,LIMIT,SELL,2,100
100,LIMIT,BUY,8,100
9,LIMIT,BUY,7,99
72,LIMIT,SELL,6,100
37,LIMIT,SELL,4,100
1,LIMIT,BUY,1,99
42,LIMIT,BUY,2,99
34,LIMIT,SELL,9,99
38,LIMIT,SELL,9,100
7,LIMIT,SELL,7,99
80,LIMIT,BUY,9,99
30,LIMIT,SELL,9,99
76,LIMIT,SELL,7,99
6,LIMIT,BUY,5,100
30,LIMIT,BUY,5,100
48,LIMIT,BUY,7,99
60,LIMIT,BUY,3,99
46,LIMIT,BUY,4,99
31,LIMIT,BUY,1,100
70,LIMIT,BUY,4,100
84,LIMIT,BUY,6,100
62,LIMIT,BUY,7,99
60,LIMIT,BUY,7,100
79,LIMIT,BUY,1,100
3,LIMIT,SELL,5,99
59,LIMIT,SELL,9,100
41,LIMIT,SELL,8,100
21,LIMIT,BUY,3,99
84,LIMIT,BUY,2,100
61,LIMIT,SELL,4,100
82,LIMIT,SELL,9,99
74,LIMIT,BUY,8,99
50,LIMIT,BUY,1,100
26,LIMIT,BUY,2,99
88,LIMIT,BUY,4,99
8,LIMIT,SELL,9,99
50,LIMIT,SELL,7,99
88,LIMIT,BUY,6,99
70,LIMIT,SELL,6,100
33,LIMIT,BUY,9,100
68,LIMIT,SELL,2,99
74,LIMIT,BUY,3,99
31,LIMIT,SELL,8,100
14,LIMIT,SELL,6,99
32,LIMIT,SELL,4,100
26,LIMIT,SELL,7,99
37,LIMIT,SELL,4,99
44,LIMIT,BUY,4,100
18,LIMIT,SELL,2,100
78,LIMIT,BUY,4,100
53,LIMIT,BUY,5,99
79,LIMIT,BUY,3,99
76,LIMIT,SELL,9,100
80,LIMIT,SELL,9,99
5,LIMIT,BUY,4,100
43,LIMIT,SELL,8,99
83,LIMIT,BUY,1,100
66,LIMIT,BUY,2,99
100,LIMIT,BUY,7,99
82,LIMIT,BUY,7,100
99,LIMIT,BUY,6,100
78,LIMIT,SELL,2,99
31,LIMIT,BUY,1,100
20,LIMIT,BUY,3,99
64,LIMIT,BUY,9,99
21,LIMIT,BUY,9,100
49,LIMIT,BUY,4,100
48,LIMIT,SELL,3,100
5,LIMIT,SELL,8,100
89,LIMIT,SELL,2,100
10,LIMIT,BUY,9,100
58,LIMIT,SELL,9,100
